# Unicode character frequencies computed on dumps of all wikipedia languages (288)
# Dumps downloader: https://github.com/aesuli/wikipediatools
# Html converted to plain text: https://github.com/aesuli/wikipedia-extractor
#
# Andrea Esuli
# http://www.esuli.it/
#
#'char'<tab>ord(char)<tab>freq
'爸'	29240	4404
'諫'	35563	4399
'趋'	36235	4398
'𐌿'	66367	4397
'糕'	31957	4396
'茜'	33564	4396
'迂'	36802	4394
'夾'	22846	4393
'雛'	38619	4393
'鋸'	37624	4390
'衷'	34935	4385
'̃'	771	4383
'↑'	8593	4380
'띠'	46944	4380
'茹'	33593	4376
'傲'	20658	4375
'漳'	28467	4362
'渤'	28196	4361
'詮'	35438	4360
'嘩'	22057	4355
'澎'	28558	4349
'՛'	1371	4348
'諧'	35559	4343
'躲'	36530	4338
'ጵ'	4917	4337
'륜'	47452	4336
'Ꮺ'	5098	4336
'늄'	45700	4331
'咬'	21676	4327
'ኮ'	4782	4326
'夥'	22821	4325
'ૉ'	2761	4324
'ኒ'	4754	4321
'栓'	26643	4319
'踢'	36386	4317
'穷'	31351	4313
'佢'	20322	4307
'鸣'	40483	4307
'瓣'	29923	4304
'괄'	44292	4304
'༣'	3875	4295
'붉'	48521	4295
'辿'	36799	4292
'ῶ'	8182	4292
'닐'	45776	4291
'噪'	22122	4285
'櫃'	27331	4281
'ﻤ'	65252	4279
'柵'	26613	4278
'匣'	21283	4277
'״'	1524	4276
'‡'	8225	4270
'荐'	33616	4268
'罵'	32629	4267
'蔚'	34074	4261
'椿'	26943	4261
'瑙'	29785	4259
'瀑'	28689	4259
'캄'	52868	4257
'侨'	20392	4256
'翡'	32737	4254
'鳞'	40158	4250
'曇'	26311	4248
'ɑ'	593	4247
'膏'	33167	4244
'岑'	23697	4244
'ऩ'	2345	4241
'堯'	22575	4240
'ଘ'	2840	4234
'稣'	31267	4232
'Ꮴ'	5092	4224
'渾'	28222	4223
'崙'	23833	4223
'玫'	29611	4221
'塌'	22604	4217
'Ꮖ'	5062	4214
'誼'	35516	4208
'辐'	36752	4207
'맛'	47579	4207
'壕'	22741	4199
'劝'	21149	4193
'拷'	25335	4193
'肋'	32907	4187
'娯'	23087	4186
'矶'	30710	4186
'斧'	26023	4184
'瞄'	30596	4184
'瑰'	29808	4183
'汕'	27733	4182
'爐'	29200	4180
'樟'	27167	4175
'鈍'	37389	4173
'涛'	28059	4169
'洁'	27905	4168
'■'	9632	4167
'씬'	50476	4158
'兜'	20828	4158
'ሐ'	4624	4157
'樋'	27147	4154
'̈'	776	4147
'ܣ'	1827	4147
'蓉'	33993	4144
'肘'	32920	4140
'臥'	33253	4137
'〇'	12295	4136
'鰓'	39955	4132
'溺'	28346	4128
'拶'	25334	4128
'ሻ'	4667	4125
'ఔ'	3092	4125
'୩'	2921	4121
'侮'	20398	4121
'鱂'	40002	4120
'彪'	24426	4120
'흰'	55152	4119
'幢'	24162	4116
'ﺷ'	65207	4114
'拯'	25327	4112
'卯'	21359	4112
'濾'	28670	4111
'쓸'	50424	4111
'醜'	37276	4111
'虔'	34388	4109
'孜'	23388	4107
'聡'	32865	4103
'Ă'	258	4102
'煎'	29006	4098
'罢'	32610	4098
'옆'	50694	4098
'頌'	38924	4097
'鎧'	37799	4095
'떻'	46523	4092
'鏈'	37832	4088
'脏'	33039	4087
'閒'	38290	4087
'铭'	38125	4082
'犀'	29312	4078
'ኩ'	4777	4074
'芋'	33419	4073
'ﯧ'	64487	4066
'잭'	51117	4064
'੨'	2664	4062
'鋪'	37610	4059
'Ꭱ'	5025	4059
'ዩ'	4841	4058
'鰻'	39995	4055
'绥'	32485	4055
'ឣ'	6051	4053
'穎'	31310	4037
'倪'	20522	4035
'臉'	33225	4034
'Ņ'	325	4033
'벡'	48289	4030
'蛍'	34509	4026
'謳'	35635	4026
'‬'	8236	4024
'罩'	32617	4023
'肆'	32902	4023
'묻'	47931	4021
'ぺ'	12410	4018
'୪'	2922	4008
'緻'	32251	4008
'븐'	48656	4001
'煽'	29053	4001
'梱'	26801	4001
'顛'	39003	4000
'녕'	45397	4000
'铸'	38136	3999
'鎊'	37770	3999
'뤄'	47364	3987
'羌'	32652	3987
'튀'	53888	3976
'뽑'	48977	3975
'沛'	27803	3975
'Ꮞ'	5070	3975
'鹃'	40515	3973
'膀'	33152	3972
'厭'	21421	3966
'瑠'	29792	3965
'螢'	34722	3961
'ܩ'	1833	3957
'ˇ'	711	3956
'喰'	21936	3955
'芹'	33465	3953
'炼'	28860	3951
'柬'	26604	3947
'ሠ'	4640	3942
'驛'	39515	3937
'Ύ'	910	3935
'ቻ'	4731	3933
'渕'	28181	3928
'鮋'	39819	3926
'ׂ'	1474	3925
'√'	8730	3923
'鵝'	40285	3923
'诊'	35786	3920
'〒'	12306	3920
'捻'	25467	3919
'찌'	52236	3919
'彝'	24413	3916
'ῆ'	8134	3916
'슴'	49844	3915
'擋'	25803	3914
'襟'	35167	3912
'愉'	24841	3911
'掴'	25524	3911
'©'	169	3907
'酰'	37232	3906
'奕'	22869	3906
'纖'	32406	3901
'奢'	22882	3897
'卧'	21351	3896
'뱅'	48197	3891
' '	8232	3889
'溥'	28325	3887
'ඕ'	3477	3882
'瀧'	28711	3882
'濠'	28640	3881
'깥'	44645	3880
'𐌳'	66355	3880
'숲'	49714	3878
'漿'	28479	3871
'夹'	22841	3864
'怠'	24608	3863
'샌'	49356	3862
'叠'	21472	3860
'ǧ'	487	3852
'덮'	45934	3846
'滇'	28359	3844
'摺'	25722	3841
'깔'	44628	3838
'Ţ'	354	3829
'쫓'	51923	3829
'荔'	33620	3823
'耿'	32831	3823
'宵'	23477	3818
'嚇'	22151	3817
'첼'	52412	3815
'ɗ'	599	3814
'Ᏺ'	5106	3811
'ጨ'	4904	3811
'萼'	33852	3808
'넬'	45356	3808
'꼽'	44861	3807
'焰'	28976	3805
'蚕'	34453	3802
'苻'	33531	3801
'裹'	35065	3794
'黏'	40655	3792
'୬'	2924	3788
'銳'	37555	3784
'鴉'	40201	3781
'葺'	33914	3781
'蕊'	34122	3775
'ぃ'	12355	3774
'橄'	27204	3771
'ﺴ'	65204	3766
'댄'	45828	3765
'萍'	33805	3765
'剿'	21119	3764
'༼'	3900	3762
'剌'	21068	3761
'𐌴'	66356	3747
'冗'	20887	3746
'碗'	30871	3743
'୭'	2925	3741
'懂'	25026	3739
'樊'	27146	3739
'祁'	31041	3739
'渊'	28170	3738
'늦'	45734	3738
'樑'	27153	3734
'摆'	25670	3720
'፤'	4964	3719
'蜘'	34584	3717
'痺'	30202	3714
'ܟ'	1823	3714
'륨'	47464	3711
'纬'	32428	3710
'膽'	33213	3708
'沫'	27819	3705
'歉'	27465	3703
'ሴ'	4660	3700
'ὸ'	8056	3699
'叱'	21489	3697
'뼈'	48904	3696
'奄'	22852	3696
'磅'	30917	3689
'ㆍ'	12685	3689
'♦'	9830	3682
'끈'	45128	3682
'渭'	28205	3681
'≡'	8801	3675
'ܚ'	1818	3659
'횡'	54945	3657
'堕'	22549	3654
'釘'	37336	3652
'苛'	33499	3649
'셈'	49480	3648
'珂'	29634	3645
'嘘'	22040	3644
'↔'	8596	3644
'ઃ'	2691	3637
'扫'	25195	3637
'ὐ'	8016	3634
'绵'	32501	3632
'貰'	36016	3631
'鞘'	38808	3629
'簧'	31783	3628
'莽'	33725	3625
'碘'	30872	3624
'楷'	26999	3622
'༤'	3876	3621
'０'	65296	3620
'姪'	23018	3620
'웰'	50928	3617
'哩'	21737	3615
'ぁ'	12353	3614
'糞'	31966	3610
'ဍ'	4109	3608
'晒'	26194	3606
'厨'	21416	3606
'ဈ'	4104	3603
'廓'	24275	3600
'Ű'	368	3593
'窃'	31363	3592
'誅'	35461	3590
'冤'	20900	3588
'岱'	23729	3586
'洩'	27945	3583
'榆'	27014	3580
'舘'	33304	3579
'婉'	23113	3579
'殲'	27570	3577
'麒'	40594	3575
'덧'	45927	3575
'๕'	3669	3572
'敎'	25934	3568
'懼'	25084	3564
'梧'	26791	3558
'謁'	35585	3555
'淹'	28153	3554
'拨'	25320	3551
'ዶ'	4854	3551
'欖'	27414	3544
'ﻘ'	65240	3541
'偿'	20607	3538
'훨'	55016	3536
'༨'	3880	3536
'赣'	36195	3534
'斡'	26017	3534
'Ꮼ'	5100	3533
'༥'	3877	3533
'⇒'	8658	3532
'仗'	20183	3532
'̂'	770	3526
'¢'	162	3526
'ܦ'	1830	3525
'俞'	20446	3522
'濤'	28644	3522
'氛'	27675	3518
'캔'	52884	3515
'肠'	32928	3515
'ﻜ'	65244	3514
'硅'	30789	3512
'팩'	54057	3510
'ſ'	383	3508
'ಋ'	3211	3503
'嘎'	22030	3498
'탱'	53489	3496
'ﻐ'	65232	3496
'꺼'	44732	3495
'斋'	25995	3495
'荡'	33633	3488
'앵'	50549	3485
'钻'	38075	3483
'酪'	37226	3479
'榎'	27022	3473
'矯'	30703	3471
'ໝ'	3805	3470
'엠'	50656	3468
'櫛'	27355	3466
'喊'	21898	3464
'ۂ'	1730	3460
'呢'	21602	3453
'闸'	38392	3450
'흉'	55113	3444
'谭'	35885	3441
'짝'	51677	3441
'垃'	22403	3438
'戟'	25119	3435
'债'	20538	3431
'扑'	25169	3423
'舱'	33329	3422
'苞'	33502	3419
'４'	65300	3415
'鬚'	39706	3414
'༧'	3879	3411
'봇'	48391	3410
'檜'	27292	3408
'壹'	22777	3407
'漕'	28437	3406
'噛'	22107	3405
'淋'	28107	3405
'醤'	37284	3404
'톰'	53680	3401
'苹'	33529	3400
'˚'	730	3397
'墩'	22697	3392
'렘'	47128	3390
'筐'	31568	3389
'泗'	27863	3388
'렴'	47156	3378
'팝'	54045	3376
'△'	9651	3375
'悅'	24709	3374
'繳'	32371	3373
'馨'	39336	3372
'剃'	21059	3368
'莞'	33694	3365
'뱀'	48192	3364
'鑼'	38012	3361
'밥'	48165	3361
'ኔ'	4756	3356
'ኋ'	4747	3355
'ﺯ'	65199	3352
'錠'	37664	3351
'猩'	29481	3351
'ɓ'	595	3348
'ዙ'	4825	3339
'騨'	39464	3339
'奋'	22859	3338
'烤'	28900	3336
'傀'	20608	3334
'덩'	45929	3333
'籤'	31844	3330
'蒿'	33983	3329
'꾼'	44988	3328
'̆'	774	3327
'闲'	38386	3327
'拋'	25291	3326
'谥'	35877	3324
'窑'	31377	3323
'晦'	26214	3322
'夭'	22829	3317
'װ'	1520	3317
'앉'	50505	3316
'侦'	20390	3313
'끔'	45140	3310
'炊'	28810	3308
'儡'	20769	3308
'舅'	33285	3305
'淆'	28102	3300
'癸'	30328	3294
'痴'	30196	3292
'홋'	54859	3290
'嵯'	23919	3288
'吋'	21515	3286
'ḷ'	7735	3286
'顱'	39025	3284
'垒'	22418	3282
'竺'	31482	3279
'喙'	21913	3276
'ྕ'	3989	3275
'ἰ'	7984	3273
'█'	9608	3271
'毓'	27603	3270
'諷'	35575	3268
'啦'	21862	3265
'樸'	27192	3264
'鸦'	40486	3263
'Ṣ'	7778	3263
'侄'	20356	3258
'鵜'	40284	3249
'曙'	26329	3246
'Ļ'	315	3245
'顷'	39031	3244
'∼'	8764	3243
'ጭ'	4909	3243
'［'	65339	3241
'凄'	20932	3240
'矣'	30691	3240
'ﻴ'	65268	3238
'閻'	38331	3238
'싼'	49916	3236
'丕'	19989	3236
'햄'	54660	3232
'뤼'	47420	3231
'렐'	47120	3227
'屢'	23650	3225
'ʰ'	688	3225
'ṅ'	7749	3224
'鸭'	40493	3222
'］'	65341	3219
'隘'	38552	3216
'랩'	47017	3215
'뮌'	48012	3213
'ڳ'	1715	3210
'啤'	21860	3208
'宕'	23445	3205
'晰'	26224	3205
'𐍄'	66372	3202
'皖'	30358	3199
'逗'	36887	3196
'睿'	30591	3191
'闪'	38378	3188
'鹅'	40517	3186
'祺'	31098	3185
'ゞ'	12446	3184
'뉜'	45660	3184
'烹'	28921	3184
'纺'	32442	3182
'紺'	32058	3181
'薯'	34223	3178
'圾'	22334	3175
'煥'	29029	3175
'ဠ'	4128	3174
'듭'	46317	3173
'훗'	54999	3166
'脹'	33081	3166
'浏'	27983	3166
'鷺'	40442	3165
'颠'	39072	3163
'娼'	23100	3158
'楓'	26963	3157
'棱'	26865	3154
'쿼'	53244	3154
'ఋ'	3083	3153
'嘲'	22066	3152
'娅'	23045	3148
'薨'	34216	3147
'펴'	54196	3146
'샘'	49368	3145
'窺'	31418	3142
'滤'	28388	3141
'礫'	31019	3140
'篆'	31686	3137
'袍'	34957	3136
'Ꮳ'	5091	3135
'ﭘ'	64344	3131
'聊'	32842	3128
'ٻ'	1659	3126
'｡'	65377	3125
'琦'	29734	3123
'닫'	45803	3122
'咽'	21693	3118
'Ꮚ'	5066	3117
'‒'	8210	3116
'ቴ'	4724	3116
'醛'	37275	3114
'𐌸'	66360	3113
'兇'	20807	3112
'郝'	37085	3111
'慨'	24936	3101
'谊'	35850	3099
'锐'	38160	3098
'稔'	31252	3097
'饒'	39250	3094
'钠'	38048	3089
'黔'	40660	3089
'੯'	2671	3087
'ﯜ'	64476	3082
'絆'	32070	3073
'沁'	27777	3072
'渥'	28197	3071
'ঈ'	2440	3066
'荀'	33600	3064
'늑'	45713	3064
'墅'	22661	3064
'肿'	32959	3061
'༦'	3878	3058
'꼭'	44845	3058
'좁'	51329	3057
'沂'	27778	3052
'酉'	37193	3050
'鉤'	37476	3044
'伞'	20254	3042
'祚'	31066	3041
'ѥ'	1125	3037
'Ⅱ'	8545	3034
'륭'	47469	3031
'栋'	26635	3030
'蝴'	34676	3030
'竭'	31469	3028
'Ꮠ'	5072	3027
'ሀ'	4608	3027
'嬢'	23330	3025
'貶'	36022	3025
'颶'	39094	3024
'ഃ'	3331	3023
'呆'	21574	3022
'珪'	29674	3022
'겔'	44180	3021
'鹏'	40527	3018
'饶'	39286	3018
'ﯔ'	64468	3014
'爛'	29211	3014
'擒'	25810	3013
'厲'	21426	3010
'룰'	47344	3006
'罐'	32592	3006
'繕'	32341	3005
'舖'	33302	3003
'汾'	27774	3002
'綁'	32129	2998
'眷'	30519	2995
'犁'	29313	2994
'ୌ'	2892	2992
'钩'	38057	2990
'嫉'	23241	2989
'竿'	31487	2986
'弔'	24340	2983
'咨'	21672	2981
'넥'	45349	2979
'ʔ'	660	2977
'抒'	25234	2977
'ڊ'	1674	2973
'庐'	24208	2973
'浚'	27994	2971
'綺'	32186	2971
'瑶'	29814	2969
'깃'	44611	2967
'擠'	25824	2966
'𐌼'	66364	2965
'謠'	35616	2965
'屑'	23633	2964
'溃'	28291	2963
'늬'	45740	2962
'弯'	24367	2960
'琅'	29701	2959
'薔'	34196	2957
'綏'	32143	2955
'♯'	9839	2953
'瑛'	29787	2953
'둑'	46161	2953
'ጻ'	4923	2949
'蝙'	34649	2948
'裳'	35059	2948
'櫓'	27347	2946
'乒'	20050	2937
'멍'	47693	2933
'哇'	21703	2933
'靡'	38753	2933
'陛'	38491	2930
'춰'	52656	2924
'尧'	23591	2917
'诱'	35825	2913
'淚'	28122	2905
'僱'	20721	2905
'漑'	28433	2903
'萱'	33841	2898
'궐'	44432	2897
'疹'	30137	2897
'딕'	46357	2894
'谦'	35878	2894
'攘'	25880	2891
'ጫ'	4907	2888
'蚊'	34442	2887
'鸚'	40474	2885
'壱'	22769	2871
'삽'	49341	2871
'瀨'	28712	2869
'鑄'	37956	2869
'喩'	21929	2861
'刹'	21049	2860
'噌'	22092	2856
'敖'	25942	2850
'渣'	28195	2849
'埴'	22516	2848
'敲'	25970	2847
'鯊'	39882	2841
'ʊ'	650	2840
'榕'	27029	2839
'裾'	35070	2839
'谐'	35856	2836
'탠'	53472	2830
'熹'	29113	2830
'壩'	22761	2825
'缝'	32541	2825
'甄'	29956	2820
'谁'	35841	2820
'疼'	30140	2819
'妈'	22920	2816
'邢'	37026	2816
'肛'	32923	2816
'饼'	39292	2814
'눌'	45580	2814
'힙'	55193	2812
'Ꮇ'	5047	2812
'퀘'	53272	2810
'뚜'	46748	2807
'蔬'	34092	2806
'畅'	30021	2806
'蛾'	34558	2802
'钓'	38035	2801
'畝'	30045	2800
'섞'	49438	2798
'愁'	24833	2796
'遁'	36929	2796
'砍'	30733	2794
'皓'	30355	2790
'渇'	28167	2790
'鑲'	38002	2788
'룸'	47352	2788
'묶'	47926	2788
'縞'	32286	2783
'윙'	50969	2781
'๔'	3668	2776
'冨'	20904	2769
'ጃ'	4867	2769
'蕩'	34153	2769
'펙'	54169	2769
'弩'	24361	2768
'陇'	38471	2767
'坞'	22366	2764
'咎'	21646	2763
'겹'	44217	2760
'砌'	30732	2759
'刪'	21034	2754
'龟'	40863	2749
'廚'	24282	2749
'邯'	37039	2747
'檐'	27280	2747
'莖'	33686	2746
'蘿'	34367	2742
'巌'	24012	2739
'晏'	26191	2739
'誦'	35494	2734
'肤'	32932	2733
'瘋'	30219	2732
'苫'	33515	2729
'ﯗ'	64471	2727
'氾'	27710	2726
'厝'	21405	2724
'扳'	25203	2722
'５'	65301	2717
'萎'	33806	2717
'Ṭ'	7788	2716
'ʒ'	658	2714
'仆'	20166	2713
'ሶ'	4662	2712
'柑'	26577	2711
'ఁ'	3073	2707
'恪'	24682	2705
'孢'	23394	2704
'磚'	30938	2701
'揄'	25540	2700
'ሸ'	4664	2696
'𐍉'	66377	2695
'ဃ'	4099	2694
'戮'	25134	2693
'崛'	23835	2693
'揖'	25558	2692
'펑'	54161	2689
'⅓'	8531	2689
'窝'	31389	2687
'羞'	32670	2687
'幟'	24159	2687
'嬉'	23305	2683
'閔'	38292	2682
'ቹ'	4729	2678
'揶'	25590	2675
'ꙑ'	42577	2671
'廬'	24300	2669
'ﻦ'	65254	2664
'闖'	38358	2663
'苷'	33527	2663
'歼'	27516	2662
'喘'	21912	2660
'婴'	23156	2657
'宠'	23456	2657
'๐'	3664	2656
'盔'	30420	2656
'騷'	39479	2654
'禰'	31152	2652
'♣'	9827	2649
'荼'	33660	2646
'ὰ'	8048	2640
'ὁ'	8001	2639
'빗'	48727	2638
'ܓ'	1811	2633
'苍'	33485	2633
'抛'	25243	2632
'ۃ'	1731	2631
'ѐ'	1104	2629
'裙'	35033	2628
'麿'	40639	2627
'컫'	52971	2627
'ぇ'	12359	2626
'铝'	38109	2625
'肚'	32922	2625
'ヅ'	12485	2624
'羲'	32690	2624
'ﻼ'	65276	2623
'匙'	21273	2622
'糟'	31967	2620
'倖'	20502	2616
'꺾'	44734	2616
'囃'	22211	2616
'铃'	38083	2613
'꼴'	44852	2608
'摸'	25720	2607
'帛'	24091	2606
'훌'	54988	2597
'渝'	28189	2597
'蠻'	34875	2594
'ୈ'	2888	2592
'愤'	24868	2592
'侏'	20367	2591
'瀏'	28687	2590
'臧'	33255	2588
'띄'	46916	2587
'彷'	24439	2583
'婁'	23105	2581
'锥'	38181	2581
'녔'	45396	2578
'斩'	26025	2575
'娥'	23077	2575
'闢'	38370	2575
'渚'	28186	2575
'捏'	25423	2574
'塢'	22626	2568
'ඤ'	3492	2568
'憾'	25022	2562
'𐌻'	66363	2561
'棣'	26851	2561
'磡'	30945	2559
'౦'	3174	2559
'♪'	9834	2558
'ѳ'	1139	2556
'抬'	25260	2553
'፻'	4987	2550
'颈'	39048	2549
'깝'	44637	2547
'竇'	31431	2543
'浆'	27974	2543
'ዴ'	4852	2542
'툴'	53812	2539
'♥'	9829	2538
'셉'	49481	2537
'骚'	39578	2534
'倚'	20506	2533
'鬧'	39719	2532
'樫'	27179	2531
'槃'	27075	2529
'쌀'	49920	2529
'酿'	37247	2528
'熾'	29118	2524
'贖'	36118	2524
'鰕'	39957	2523
'鈞'	37406	2520
'펄'	54148	2519
'楯'	26991	2519
'肾'	32958	2519
'饉'	39241	2515
'蘊'	34314	2512
'갤'	44068	2510
'굳'	44403	2508
'닷'	45815	2508
'葦'	33894	2508
'𐌺'	66362	2507
'絨'	32104	2506
'፲'	4978	2503
'堊'	22538	2503
'衞'	34910	2503
'巩'	24041	2500
'랴'	47028	2499
'瑾'	29822	2499
'곰'	44272	2498
'匂'	21250	2497
'Ù'	217	2497
'첸'	52408	2497
'聪'	32874	2495
'穹'	31353	2490
'髓'	39635	2489
'辜'	36764	2486
'您'	24744	2481
' '	8239	2480
'Ꮰ'	5088	2478
'颂'	39042	2475
'賤'	36068	2475
'纠'	32416	2475
'綽'	32189	2471
'瀛'	28699	2470
'๓'	3667	2469
'忧'	24551	2465
'稠'	31264	2465
'翟'	32735	2463
'딱'	46385	2461
'籲'	31858	2456
'霹'	38713	2456
'炬'	28844	2455
'ኪ'	4778	2454
'蚤'	34468	2450
'罠'	32608	2448
'Ọ'	7884	2447
'뮬'	48044	2445
'鹼'	40572	2445
'渴'	28212	2445
'ʲ'	690	2442
'贷'	36151	2440
'윗'	50967	2440
'蟾'	34814	2439
'렛'	47131	2439
'巖'	24022	2439
'똑'	46609	2438
'녁'	45377	2436
'焊'	28938	2434
'榊'	27018	2434
'忒'	24530	2432
'틈'	53960	2432
'敕'	25941	2431
'删'	21024	2426
'딜'	46364	2425
'퀸'	53304	2425
'ﺸ'	65208	2425
'阀'	38400	2423
'虏'	34383	2423
'닭'	45805	2422
'撐'	25744	2422
'슐'	49808	2421
'訛'	35355	2417
'丟'	19999	2417
'漱'	28465	2414
'鋁'	37569	2412
'阎'	38414	2412
'謬'	35628	2411
'骼'	39612	2405
'蟻'	34811	2403
'腱'	33137	2402
'魨'	39784	2402
'돕'	46037	2397
'呑'	21585	2396
'贛'	36123	2396
'雯'	38639	2395
'橢'	27234	2395
'푼'	54396	2393
'ଢ'	2850	2393
'瀋'	28683	2388
'璽'	29885	2388
'ܛ'	1819	2385
'ኣ'	4771	2384
'乓'	20051	2383
'梢'	26786	2381
'羚'	32666	2379
'ἄ'	7940	2379
'靭'	38765	2377
'踐'	36368	2376
'□'	9633	2376
'绒'	32466	2374
'훼'	55036	2373
'槌'	27084	2373
'苣'	33507	2371
'ﺧ'	65191	2371
'涡'	28065	2367
'绑'	32465	2367
'蚀'	34432	2367
'槐'	27088	2364
'麾'	40638	2363
'錘'	37656	2363
'兀'	20800	2362
'锅'	38149	2360
'鞏'	38799	2359
'돔'	46036	2356
'Ứ'	7912	2355
'脩'	33065	2354
'媚'	23194	2353
'漲'	28466	2351
'菁'	33729	2351
'瘦'	30246	2350
'膛'	33179	2349
'醬'	37292	2348
'濯'	28655	2347
'٭'	1645	2343
'빚'	48730	2340
'舆'	33286	2336
'霉'	38665	2336
'Ꮸ'	5096	2334
'鵡'	40289	2334
'溉'	28297	2334
'ｍ'	65357	2332
'喋'	21899	2331
'펀'	54144	2330
'崑'	23825	2327
'洽'	27965	2320
'諒'	35538	2319
'▲'	9650	2318
'Ḫ'	7722	2316
'Û'	219	2315
'拭'	25325	2313
'蘚'	34330	2313
'₤'	8356	2312
'菇'	33735	2309
'梳'	26803	2309
'釐'	37328	2305
'淞'	28126	2302
'颖'	39062	2302
'濡'	28641	2301
'楔'	26964	2301
'皐'	30352	2301
'沌'	27788	2299
'긍'	44557	2298
'脸'	33080	2297
'겁'	44161	2297
'枫'	26539	2297
'嗅'	21957	2296
'晤'	26212	2293
'匾'	21310	2291
'髭'	39661	2291
'뿔'	49108	2286
'祯'	31087	2285
'绳'	32499	2282
'胀'	32960	2282
'蒐'	33936	2281
'갱'	44081	2281
'氰'	27696	2280
'妬'	22956	2278
'㎞'	13214	2278
'艮'	33390	2276
'겉'	44169	2275
'釉'	37321	2275
'‭'	8237	2275
'辈'	36744	2274
'沽'	27837	2274
'婷'	23159	2274
'弐'	24336	2270
'磺'	30970	2269
'ﮬ'	64428	2261
'贼'	36156	2261
'搾'	25662	2260
'鮎'	39822	2259
'贬'	36140	2259
'啊'	21834	2259
'੩'	2665	2256
'篭'	31725	2256
'洒'	27922	2256
'鹵'	40565	2255
'瑤'	29796	2254
'𐌲'	66354	2254
'ֻ'	1467	2248
'灸'	28792	2245
'≪'	8810	2245
'ṯ'	7791	2244
'稷'	31287	2243
'ሄ'	4612	2240
'紮'	32046	2239
'鸞'	40478	2237
'恕'	24661	2235
'ऍ'	2317	2233
'莢'	33698	2233
'盪'	30442	2232
'킷'	53431	2231
'讽'	35773	2230
'戍'	25101	2229
'낌'	45196	2229
'挝'	25373	2229
'넌'	45324	2229
'滲'	28402	2226
'譬'	35692	2220
'ﯚ'	64474	2217
'僵'	20725	2214
'ﻯ'	65263	2213
'淸'	28152	2212
'拙'	25305	2212
'鄒'	37138	2210
'拗'	25303	2209
'ɨ'	616	2207
'瞻'	30651	2206
'昊'	26122	2205
'낱'	45233	2203
'Ꮗ'	5063	2202
'泵'	27893	2202
'桟'	26719	2201
'≫'	8811	2201
'惱'	24817	2201
'赔'	36180	2201
'吁'	21505	2200
'𐌾'	66366	2200
'鶯'	40367	2195
'憐'	24976	2195
'緋'	32203	2194
'핸'	54648	2190
'ڀ'	1664	2189
'噺'	22138	2188
'铅'	38085	2187
'痢'	30178	2187
'嗎'	21966	2186
'榛'	27035	2185
'攔'	25876	2185
'섹'	49465	2181
'㎡'	13217	2181
'宍'	23437	2180
'屡'	23649	2178
'沧'	27815	2178
'琢'	29730	2178
'𐍅'	66373	2176
'͡'	865	2176
'੫'	2667	2174
'Ꭾ'	5038	2173
'ﯞ'	64478	2172
'ጦ'	4902	2170
'奚'	22874	2170
'옵'	50741	2169
'烃'	28867	2168
'룽'	47357	2167
'秤'	31204	2166
'킴'	53428	2165
'驳'	39539	2164
'緝'	32221	2162
'暹'	26297	2161
'薙'	34201	2160
'葱'	33905	2159
'绣'	32483	2159
'쏘'	50136	2159
'੪'	2666	2158
'琛'	29723	2156
'雾'	38654	2156
'뻗'	48855	2155
'榄'	27012	2155
'맷'	47607	2145
'雉'	38601	2136
'ໆ'	3782	2136
'ҧ'	1191	2132
'ℝ'	8477	2132
'衫'	34923	2132
'煕'	29013	2131
'帜'	24092	2129
'鲸'	40120	2124
'ﮕ'	64405	2122
'鲤'	40100	2122
'ٺ'	1658	2121
'掀'	25472	2117
'贪'	36138	2117
'밭'	48173	2117
'풋'	54411	2115
'吠'	21536	2114
'藓'	34259	2114
'灼'	28796	2113
'厉'	21385	2113
'毯'	27631	2112
'堇'	22535	2111
'鮫'	39851	2110
'蔷'	34103	2109
'驟'	39519	2108
'糙'	31961	2107
'蚌'	34444	2105
'Ė'	278	2103
'蒜'	33948	2103
'惚'	24794	2103
'옌'	50700	2103
'饱'	39281	2102
'ﭼ'	64380	2102
'胖'	32982	2102
'襪'	35178	2102
'胱'	33009	2101
'੮'	2670	2100
'빵'	48757	2095
'ҭ'	1197	2094
'ፕ'	4949	2092
'ፓ'	4947	2092
'骗'	39575	2092
'岔'	23700	2091
'挡'	25377	2091
'鈔'	37396	2091
'죠'	51424	2090
'祸'	31096	2089
'搏'	25615	2086
'沮'	27822	2086
'蔗'	34071	2083
'ഢ'	3362	2083
'釀'	37312	2082
'楞'	26974	2081
'팡'	54049	2078
'흙'	55129	2078
'떼'	46524	2078
'ﺰ'	65200	2077
'帐'	24080	2073
'懋'	25035	2072
'犧'	29351	2072
'劲'	21170	2072
'禱'	31153	2070
'嬪'	23338	2069
'羟'	32671	2068
'禺'	31162	2067
'圃'	22275	2067
'纜'	32412	2058
'逓'	36883	2058
'Ꭻ'	5035	2058
'褲'	35122	2056
'봐'	48400	2055
'ఱ'	3121	2053
'桔'	26708	2053
'潼'	28540	2051
'턱'	53553	2051
'딴'	46388	2049
'钧'	38055	2047
'ḳ'	7731	2041
'繹'	32377	2040
'萃'	33795	2039
'聂'	32834	2038
'撑'	25745	2034
'멈'	47688	2033
'Ꮙ'	5065	2032
'ቂ'	4674	2032
'阐'	38416	2030
'淪'	28138	2029
'隍'	38541	2029
'鍊'	37706	2028
'ﺟ'	65183	2026
'峪'	23786	2023
'牺'	29306	2021
'冪'	20906	2019
'剝'	21085	2019
'껍'	44749	2017
